index,B-cell,CD14+ Monocyte,CD4 T-cell,CD8 T-cell,Dendritic cell,FCGR3A+ Monocyte,Megakaryocyte,NK cell
NOC4L,0.03517372,-0.011862474,-0.012934623,-0.004845997,-0.041329846,-0.07608445,0.65668577,-0.013471197
MRP63,0.10189469,0.048163477,-0.026815517,-0.062180784,0.09152943,-0.05523723,0.4671675,-0.13030249
GTF3A,0.23546703,-0.19429329,-0.046255518,0.15614943,-0.19297718,0.10508116,0.19445772,-0.035700947
MTIF3,0.07731336,0.06747766,-0.09767209,-0.07476115,0.34589788,-0.036450595,0.12115603,-0.083982036
FRY-AS1,0.052455332,0.026224213,-0.06684757,-0.0005540508,0.14781742,-0.081963256,-0.081963144,-0.081963
N4BP2L1,0.032025035,-0.031793702,-0.019332137,0.021558424,-0.08495089,-0.0057872473,0.091199905,0.0339396
SPG20,0.07796873,-0.07238149,0.06298076,-0.14333507,0.03148972,0.14273791,0.12944706,-0.09136773
ALG5,0.010591069,-0.10786672,-0.0031765988,0.1526546,-0.024598464,0.08771853,0.04766026,-0.032717798
EXOSC8,0.10096791,-0.1400151,0.054766294,0.014241931,-0.020896928,0.06955411,0.042469904,-0.061466925
MTRF1,-0.016535595,-0.057354473,0.037496235,0.020585844,-0.05745442,-0.1033631,-0.103363276,0.04662939
DNAJC15,0.017854074,0.017578298,-0.0633527,-0.07059834,0.21843949,-0.08303207,0.5782844,0.043175515
CCDC122,-0.028015846,-0.050963037,-0.035894264,0.035683174,-0.050963372,-0.050963376,-0.050963294,0.007642814
TSC22D1,-0.046610516,-0.04462142,-0.047887262,0.006565735,0.06744265,-0.006361899,-0.12870832,-0.055660486
DLEU7,-0.06355425,0.13812116,-0.06355396,-0.063554116,0.0058499025,-0.06355391,-0.06355404,-0.06355411
RNASEH2B,0.122667946,-0.13456714,-0.11409238,-0.010157376,-0.08702081,-0.06814463,0.41920772,0.31473413
MZT1,0.0023897598,-0.12036675,0.033152577,-0.064891264,0.14804275,-0.030564602,0.046305787,0.123896085
DIS3,0.0462962,-0.05336973,-0.037348144,0.019857252,-0.06708143,0.091875345,0.37135795,0.016025571
MYCBP2,0.038603786,-0.06169378,-0.014946157,-0.008315237,-0.018544873,-0.123275384,-0.013097351,0.15253347
RBM26-AS1,-0.047193393,-0.05000397,0.0053039533,0.008717465,-0.017438376,-0.00479387,-0.07018461,0.013950718
UBAC2,0.14664432,-0.09775736,0.061710574,0.012929908,-0.116533816,-0.016397063,-0.0052837953,-0.1783376
GPR183,0.36268958,-0.24273813,0.08040228,-0.04397884,-0.3184212,-0.26471093,0.28551176,0.017622253
CLYBL,0.17576195,-0.11594572,-0.017020283,0.025500797,-0.05132621,-0.12831683,0.35596037,-0.02751815
ARGLU1,0.037410863,-0.14207596,-0.005166702,0.084674165,-0.046481878,0.06832892,0.13075729,0.07560799
ABHD13,0.055306528,-0.06873682,0.0031095615,-0.036896754,-0.0014963871,0.07892748,-0.20039095,0.05166328
TNFSF13B,-0.23592551,0.99996793,-0.36678332,-0.3340131,0.8016655,-0.33947703,0.8206248,-0.3527668
ARHGEF7,-0.014516148,-0.0060115727,-0.039289616,0.019208483,-0.048199594,-0.03792228,0.33415452,0.08173327
MCF2L,-0.011150257,-0.057073165,-0.011838708,-0.05707298,0.012286145,-0.057072986,-0.05707297,0.0015688139
CDC16,0.0030409135,0.0126994215,-0.038337503,-0.030172579,0.081058085,0.012516158,0.19591434,0.00079423556
RPPH1,-0.037075456,0.05966448,-0.019508982,-0.033556707,-0.035902176,-0.024981366,0.4472262,-0.061085433
METTL3,0.032589465,-0.06775369,-0.0319937,0.13433237,-0.017626844,0.00050554017,0.051476482,-0.020451125
CMTM5,-0.051746983,-0.068598256,-0.041313484,-0.014874641,-0.021899665,-0.068598405,-0.068598375,-0.03924401
DHRS4,-0.004612185,0.12619369,-0.08129061,-0.036502384,0.016709387,0.03831105,0.25962216,-0.04241311
PSME1,0.11887524,-0.054725595,-0.14201751,0.13805711,0.20170854,0.46985874,0.22708757,-0.21890268
RP11-468E2.4,0.041470144,0.008029068,-0.04633158,-0.10925758,0.15367082,0.12385131,-0.028384138,-0.00088021084
IRF9,-0.012578674,-0.13444507,-0.0072282567,0.038208418,-0.0078650005,0.1827715,0.03238663,0.11781943
CHMP4A,0.032732632,-0.016256845,-0.07356792,0.0523451,0.03941683,0.14791533,0.22439966,-0.009680499
MDP1,-0.048055902,0.11048049,-0.023259694,-0.08404959,0.1322665,0.13072583,0.18211178,-0.11212554
GMPR2,0.07522571,0.042883944,-0.09513165,-0.05024868,0.14491437,0.06281161,0.36587363,-0.039478328
TINF2,0.0013396925,0.040622305,-0.08626949,-0.09731065,-0.029047377,0.28258955,0.15845603,0.077626355
CIDEB,-0.09669646,0.080685176,-0.06021611,0.094047315,0.08820285,0.0068882904,0.5468135,-0.071023226
LTB4R,-0.03483372,0.38985744,-0.115747124,-0.06756332,-0.1967964,-0.02030885,0.2986849,-0.1577194
GZMH,-0.28172305,-0.27247083,-0.28658262,1.0447658,-0.23948249,1.4944414,-0.27286464,-0.2797437
GZMB,-0.27902398,-0.27727476,-0.30095136,0.31413212,-0.21351328,3.1463041,0.16863081,-0.30896
SCFD1,0.048475247,-0.0913279,0.0022633164,-0.078567415,-0.014277259,0.18178311,0.13166527,0.06393169
AP4S1,-0.09949494,-0.03634413,-0.0032190536,0.07293814,-0.005039962,0.0950654,0.06373315,0.016225243
EAPP,0.08189174,-0.12744194,-0.051380895,0.069420785,0.12056129,0.19840206,-0.19532457,0.00040403538
PPP2R3C,-0.067557834,-0.076217204,-0.0094262585,0.027847666,0.43631732,0.16417289,0.20393455,-0.08299347
FBXO33,0.008193023,-0.08631691,0.051743377,0.0035780023,-0.029393403,0.005036722,-0.1595893,0.033397462
FKBP3,0.06859706,-0.16264683,0.014488915,0.007404486,-0.037542373,0.16982715,0.80415463,-0.01034981
MIS18BP1,-0.097512625,0.039538432,-0.10024969,-0.055859033,0.37183133,0.04225778,0.09164749,0.13528441
NEMF,-0.009683305,-0.22092964,0.0979687,0.010286337,-0.118249774,0.00443003,0.07936372,0.18577456
ARF6,-0.004595798,0.022700204,-0.109732755,0.07208644,0.093948565,0.12558945,0.23870827,0.016972272
C14orf166,0.17948751,-0.08408978,-0.059760068,0.025822146,0.09346566,-0.07490413,0.41995317,-0.05277414
PTGDR,-0.11908304,-0.19156744,-0.14811087,0.36826807,-0.21386714,1.3029612,0.051546656,-0.17311625
PSMC6,0.037328094,-0.074577935,-0.04401941,-0.035710808,0.085401945,0.19011489,0.2066604,0.031988632
CGRRF1,-0.0027609938,-0.12326558,0.08927098,-0.013553654,0.026871102,0.014231056,-0.024633177,-0.006833047
MAPK1IP1L,0.081765704,-0.09666955,-0.050625693,0.077405185,0.17398268,0.05957264,-0.015668567,-0.039126236
LGALS3,-0.2455898,1.1946437,-0.45281076,-0.2596293,0.79203206,-0.3982632,0.41211867,-0.46319517
RP11-349A22.5,-0.009501824,-0.034652255,0.07621641,-0.10507384,0.008545499,0.019490292,0.034883372,-0.002561766
ARID4A,0.07151868,-0.06941582,-0.04809123,0.07286017,0.013025455,0.0050450144,-0.031058893,0.03590685
JKAMP,0.034616247,-0.046675336,-0.05950233,-0.013575247,0.3952633,-0.009303303,0.433545,-0.05736044
MNAT1,-0.05136302,-0.077367485,0.020206282,0.052768786,-0.102970324,0.2678542,0.13750444,-0.01289792
CTD-2302E22.4,-0.0193122,-0.02211509,-0.02718401,-0.013382668,-0.042239677,0.022969672,-0.042239707,-0.042239886
ATP6V1D,0.08930654,0.0065868124,-0.10702388,0.034074124,0.14867824,0.10341715,-0.082428545,-0.07398075
EIF2S1,0.056731895,-0.092872426,-0.030661795,0.012693298,0.16368918,0.12882045,-0.039334156,-0.0032783942
ARG2,-0.039846245,-0.042654578,-0.047733903,-0.0049885544,0.14537579,-0.06282081,-0.0628208,-0.033483125
VTI1B,-0.06189828,0.058627672,-0.038184933,0.0013856761,0.09730462,0.1799377,0.15973592,-0.07915669
RAD51B,0.06307598,-0.04145503,-0.02155184,-0.029992301,-0.019679569,0.07169708,-0.10629566,-0.002961697
DCAF5,-0.010797941,-0.060620885,0.022195745,0.14363009,-0.03833277,0.08101678,-0.0993328,-0.09380244
ERH,0.16494,-0.10867649,-0.06515731,0.0155610135,0.10757833,0.09042095,-0.022539211,-0.0062953723
SRSF5,0.14311434,-0.32090262,0.18163534,-0.03130258,0.014579339,-0.1423404,0.061964635,0.0638286
PCNX,0.119197346,-0.08497,0.021577038,0.10077023,-0.026525302,-0.045075133,-0.17313753,-0.12809612
RBM25,0.08442641,-0.04782915,-0.051617473,0.06223162,-0.058649603,0.019329136,0.014404282,0.028939117
NUMB,-0.04983904,0.22072457,-0.1567422,-0.06664692,0.1636815,-0.061529573,0.2788961,0.05000937
LIN52,0.054510172,-0.06202236,-0.050528467,-4.4655226e-05,0.08626671,0.09996471,0.26795602,-0.050580557
NPC2,-0.33157372,1.1812552,-0.44952607,-0.51785606,1.2815603,-0.48627022,0.56096846,-0.26543027
ISCA2,0.049729016,-0.03614459,0.04509237,-0.07754103,-0.026243584,0.0057777707,0.12198527,-0.016144454
DLST,-0.009219089,-0.06942833,0.01266784,0.056249708,-0.018166212,0.123490036,0.057210375,-0.02422928
RPS6KL1,0.0068905656,-0.03894934,-0.02389843,-0.038949236,-0.038949355,0.02623862,-0.038949333,-0.009681169
RP11-950C14.3,0.018307118,-0.05053184,-0.020395456,-0.05053204,-0.050531875,-0.05053187,-0.050531898,0.0080717355
C14orf1,0.11702928,-0.18144742,0.06817788,0.027592573,-0.23362522,0.23873033,0.43140537,-0.08365052
RP11-488C13.5,-0.064970024,0.011036706,0.023201866,-0.030402562,-0.08672992,-0.021231584,0.0574776,0.028861824
GSTZ1,-0.08207802,0.08874061,-0.06253335,-0.02797338,0.32106993,-0.11381733,0.47863716,-0.012598872
AHSA1,0.06670177,-0.1680898,-0.030404845,0.09505081,0.046640746,0.2955773,0.20412436,-0.049417347
SNW1,-0.016877,-0.055852886,-0.0199754,0.0042435047,0.15913229,0.08643508,0.42229283,0.005574284
SEL1L,0.08707243,0.025959259,-0.049542543,-0.069713004,-0.014112932,0.20483983,-0.15911011,-0.08388329
SPATA7,0.040332608,-0.051461693,-0.021322148,-0.051461484,0.017858885,-0.051461577,0.26264676,-0.051461473
TTC8,-0.03434462,0.0051348307,-0.034344353,-0.0055102357,-0.03434452,-0.034344528,0.18601798,-0.0050899126
TRIP11,0.078128874,-0.03744652,0.011810766,0.0059257094,-0.043803286,-0.09560319,-0.01794448,-0.025543598
ATXN3,0.00925096,-0.02943509,-0.0077681057,-0.008698286,0.15013786,-0.067005776,-0.07895035,0.029068248
IFI27,0.22410385,-0.061164122,-0.023364713,0.019469725,0.08575152,-0.14972165,0.10773376,-0.14440101
DICER1,0.012515889,0.1508791,-0.10004887,-0.05261342,0.035567887,0.13551089,0.26287052,-0.087771505
TCL1B,-0.05688427,-0.03673001,-0.041806653,-0.05688414,-0.056884162,-0.05688414,-0.056884054,0.14835799
TCL1A,-0.28370073,-0.27702823,-0.26536658,-0.2883888,-0.26996058,-0.2662137,-0.042522997,1.8226831
RP11-164H13.1,-0.06732395,-0.089951836,-0.061913628,-0.08995236,-0.08995219,-0.08995221,0.07562726,0.43320268
HSP90AA1,0.25297418,-0.24099895,-0.11519848,0.20837882,0.08832227,0.3181081,0.25953028,-0.13861828
ANKRD9,-0.046703696,0.007586677,-0.06969426,-0.011822088,0.06088118,-0.0054469854,-0.06969391,-0.069694005
CDC42BPB,0.0011633547,-0.027442327,-0.052700236,-0.03886362,-0.067794144,-0.06779412,0.17236774,0.049614552
TNFAIP2,-0.23787582,0.71622485,-0.21166418,-0.24188824,0.43867728,-0.23472548,0.82445025,-0.23378918
EIF5,-0.034414098,0.014529815,-0.13480827,0.046276186,0.23740797,0.1421568,0.3713239,0.05314617
TRMT61A,-0.030193312,-0.07128596,-0.05581325,0.02735944,0.19403763,0.18424624,-0.011799403,0.034274288
BAG5,-0.061062314,-0.07467054,0.005623086,0.14759699,0.09008917,-0.0025258204,0.25123593,-0.040576305
SIVA1,0.17309429,0.038379475,-0.03246906,0.009803867,0.17042188,-0.06435825,-0.14839077,-0.23967658
PLD4,-0.19292882,-0.009509962,-0.19982071,-0.16148101,0.40754128,-0.14293544,1.9392269,0.5310804
C14orf80,0.013585826,0.01212487,-0.04808336,0.05799127,0.10209431,0.109337695,0.10328922,-0.12213087
AL928768.3,-0.06149755,-0.07824479,-0.0782444,-0.07824513,-0.07824509,-0.078245096,-0.078245,0.3765154
KIAA0125,-0.14797153,-0.17269008,-0.16750248,-0.18239613,-0.116702415,-0.12665465,-0.0407498,1.0673496
UBE3A,0.04376885,-0.06236605,-0.0148571,0.02100414,-0.101347454,0.08897237,0.04737596,0.03832906
ATP10A,-0.027487101,0.018293545,0.0020286571,-0.044537768,-0.073484756,0.057339855,-0.0734848,-0.07348456
KLF13,-0.06258484,0.014049345,-0.01809476,0.06170836,0.0600086,0.24578494,-0.10831685,-0.084292606
RP11-1000B6.3,-0.026890371,-0.009555301,-0.03476798,-0.0498352,-0.0498352,-0.0498352,0.26422215,0.008764422
ARHGAP11A,0.0054820497,-0.040364496,-0.04036468,-0.040364318,-0.040364392,0.024832878,-0.040364396,0.018180052
DPH6,0.039106414,-0.03295607,-0.049369045,0.036763515,-0.009235207,-0.010610596,0.081349656,0.028984971
THBS1,-0.053243794,-0.03309716,-0.008027047,-0.053243835,-0.053244088,0.07731755,-0.05324402,-0.023934295
EIF2AK4,-0.062218353,0.18976963,-0.060302123,-0.1386775,0.28522807,-0.033533473,0.28209478,-0.09597062
PLCB2,-0.06522414,0.24286366,-0.12138704,0.009651447,0.2557311,-0.11969895,0.3499802,-0.12588343
C15orf57,-0.010782984,-0.1232572,-0.11132895,-0.014365835,-0.009875291,0.0006464921,0.1595093,0.41872454
RPUSD2,0.046844255,-0.113273226,0.0387209,0.007968179,-0.06877763,0.1261742,-0.15294693,-0.025333043
RMDN3,0.022654787,-0.14320876,-0.013087884,-0.033583518,-0.08594166,0.5044772,0.071273364,0.036669254
TMEM87A,0.05255268,-0.14680126,0.0465255,0.058997814,-0.025166303,-0.0151405195,0.16396494,6.325252e-05
ZNF106,-0.005467288,0.17665258,-0.10317936,-0.11246372,0.4033588,-0.09710225,0.23070346,-0.07535979
TMEM62,-0.043314558,-0.0023365808,-0.05383677,0.068102226,0.101345874,0.14845389,0.44888204,-0.102544956
ADAL,0.07329066,-0.09912364,0.024947558,-0.016787939,-0.035983827,0.07320482,-0.014803756,-0.010229715
PDIA3,0.106377006,-0.18666661,-0.16082624,0.21119198,0.04009741,0.8437536,0.22373486,-0.16629013
CASC4,-0.06551067,-0.058690663,0.012096074,0.09570757,-0.05159689,-0.054988597,0.19013464,0.0718076
TRIM69,0.16292553,-0.0086138835,-0.053734947,-0.033173863,0.10991987,-0.009896746,-0.008619733,-0.08796336
USP8,0.055995703,-0.024737004,-0.0510931,0.003248719,-0.06951633,0.02989146,-0.021356335,0.08136595
SPPL2A,-0.025674576,0.040202014,-0.12958106,0.040367715,0.23008749,0.44880712,-0.16326879,-0.102954894
RP11-430B1.2,0.010911693,-0.08103037,-0.050802384,0.05795373,-0.08103015,-0.015568995,-0.08103021,0.09531425
ARPP19,0.08965613,-0.034775328,-0.04748153,0.008398503,-0.029195065,-0.03308851,0.032631475,0.03959108
RP11-139H15.1,-0.02906619,0.10408702,-0.058962848,0.027901677,0.14659168,0.031773467,0.08029264,-0.10083604
TCF12,0.030694848,-0.09022882,-0.016039122,-0.01084984,-0.07654646,-0.09719783,-0.032559432,0.20315015
LINC00926,-0.2490295,-0.25844857,-0.26473638,-0.26947168,-0.25853816,-0.27050146,-0.28591534,1.7496327
ADAM10,0.011672647,0.0018119742,-0.03535442,0.07869434,0.10672173,0.049539033,0.003229451,-0.096149735
MYO1E,-0.052084476,-0.031939965,-0.052084453,-0.052084606,0.017240265,-0.052084457,0.5026982,0.065141395
BNIP2,0.011820382,-0.0027296725,-0.08193423,-0.030584916,-0.06455218,0.12496761,0.14292519,0.11589367
NARG2,0.06595998,-0.11900243,0.0988243,-0.021778554,-0.026444077,-0.13258651,-0.05646614,-0.008591252
RP11-219B17.1,-0.003880332,-0.04976986,-0.034702666,-0.049769644,-0.04976975,-0.04976976,-0.04976967,0.06742868
RORA,0.2754338,-0.2857115,0.034630615,0.3030025,-0.26541507,0.22389393,-0.3012354,-0.2586693
VPS13C,0.05450594,-0.019676834,-0.052234102,0.09125291,-0.03623761,-0.08845372,0.030420572,-0.002101984
TPM1,-0.03457024,0.038311124,-0.054177836,0.016713295,0.066406235,-0.04519484,-0.15993616,-0.13869047
RAB8B,-0.0018720183,0.008544527,-0.057885773,0.05004849,-0.005274713,0.24290092,0.045310106,-0.053664993
APH1B,-0.07091573,0.071932405,-0.05733339,-0.023843497,0.43960246,-0.04904696,-0.09399866,-0.036956158
FAM96A,0.0055169826,0.008873157,-0.093123496,-0.019351289,0.1484205,-0.15880598,0.1632114,0.18553321
KIAA0101,0.027183505,-0.04456192,-0.064731665,-0.0068885507,-0.0026644552,0.0006234772,-0.064731844,0.018538225
CLPX,-0.019416234,-0.026916597,-0.032026432,0.07886761,0.0352219,0.090765946,0.03340295,-0.020034246
AAGAB,0.029483333,0.0032675117,-0.05588264,0.06157476,-0.039738066,0.18936566,-0.0069313957,-0.07682282
C15orf61,0.029801719,-0.08943865,0.03850171,0.10639154,0.0055065234,0.12282516,0.21551579,-0.15949476
FEM1B,0.017857153,-0.0031771823,-0.020931501,-0.013347446,0.1421396,-0.046957858,0.039344583,-0.009352139
EDC3,-0.028360697,-0.01834093,-0.037983425,0.07534825,-0.045614053,0.1614654,0.19875462,-0.039870463
COMMD4,0.036564495,0.023496943,-0.08513748,-0.019003449,0.04076244,0.22794162,0.3766518,-0.045379978
NEIL1,-0.05535884,-0.053321455,-0.0728626,-0.03605601,-0.11613442,-0.004970139,0.5177225,0.29008195
SIN3A,0.008591238,-0.012725025,0.03202075,-0.09407958,-0.010646458,0.052775227,0.3535262,-0.010911084
SCAPER,-0.012383564,-0.09300462,0.08373881,0.026502224,-0.12378232,-0.1745352,0.022700656,0.07710197
RCN2,0.003995315,-0.24081552,0.02707506,0.17001814,-0.23619993,0.47889403,-0.16518006,0.033691067
HMG20A,0.054319892,-0.043532856,0.008774285,-0.07044714,-0.041145995,-0.06055199,0.05861309,0.066748776
ST20,-0.011433423,0.0006697313,-0.06923717,0.034447778,-0.019337157,0.18298696,0.034210242,0.017585902
BCL2A1,-0.050416533,0.00410617,-0.08838918,0.022309484,0.7106606,-0.11760123,-0.119785674,-0.02513367
MESDC2,0.090664014,-0.08079391,-0.08006353,0.103010945,-0.026714223,0.28421456,0.19686364,-0.07337707
IL16,0.14449386,-0.20327708,0.018415812,0.09213699,-0.046486806,0.0029285627,0.15333506,0.0014551193
WHAMM,0.04777141,-0.12909296,-0.0022384047,0.084715955,-0.057848714,0.28144714,0.32843763,-0.0833242
HOMER2,-0.025899086,-0.008565942,-0.04884162,-0.019965928,0.018117419,-0.048841923,0.26518473,-0.048841693
FANCI,-0.001967746,-0.010400061,-0.040749434,0.015871705,0.04891069,-0.0055510383,-0.0709469,-0.07094706
IDH2,-0.09041731,0.060313296,-0.1334203,0.15367748,0.40420052,0.22973438,0.41876715,-0.1993042
UNC45A,0.03359909,-0.03282378,-0.022512173,0.061774716,-0.05934888,-0.0152178705,-0.19276428,-0.023213934
HDDC3,0.011363575,-0.07191517,0.01175349,0.011015892,-0.020148724,0.12633662,0.42321607,-0.024307797
CHD2,0.007388042,-0.17150494,0.0878722,-0.0015507351,-0.11912914,-0.08998678,0.15041405,0.16093448
ARRDC4,-0.05244902,0.02188145,-0.018151058,-0.050151452,0.026491566,-0.010027138,-0.07545211,0.012671329
LYSMD4,0.029005649,-0.022560682,-0.017632527,-0.06289292,0.0065063476,-0.06289292,0.2515725,-0.06289292
TARSL2,0.15925638,-0.14924441,-0.034266636,0.12754774,-0.11046524,-0.040428996,-0.11972021,0.025821941
POLR3K,0.038898032,0.0075582867,-0.10073534,-0.024742894,0.4708977,-0.119223185,-0.14636768,0.04029077
HBA1,-0.09058879,-0.09058865,-0.0808596,0.051704183,-0.09058863,0.83426976,-0.090588726,-0.06117014
LUC7L,0.008781832,-0.06246462,-0.018054303,0.04025078,0.027239641,-0.0054106326,0.16595465,0.035575617
RAB40C,-0.011271468,-0.02554867,0.03134996,-0.039615795,0.0027217828,0.15704395,-0.09764821,-0.07099117
C16orf13,0.06372484,0.02278918,-0.012120466,-0.09525607,0.05786107,0.09614251,0.6684644,-0.12074885
STUB1,0.08745704,-0.025375057,-0.12517256,0.08041713,0.09038209,0.21766363,0.16403246,-0.05474237
FAM173A,-0.08736228,-0.03336113,-0.04334075,0.12879296,0.080372445,0.10051553,0.35897163,0.008571141
RPUSD1,-0.022193002,-0.027178755,-0.02519155,-0.0040520574,-0.027552696,0.039927933,0.2942255,0.08427252
NME3,0.075794786,0.025534978,0.009811345,-0.029309139,-0.008700711,0.09718445,0.14836183,-0.16284089
HAGH,0.050309274,-0.038775984,-0.054347433,0.031017361,0.26890305,0.0997353,0.016217262,-0.081608005
NDUFB10,0.08472225,0.2507419,-0.19678243,0.07085048,0.064598255,0.030173022,0.10904029,-0.19211625
GFER,-0.027036117,0.01388105,-0.0258788,0.053679585,0.15541518,0.058973648,-0.122437455,-0.071122035
IL32,0.8149178,-0.8962409,0.31545115,0.9775262,-0.8713136,0.045149624,-0.7380877,-0.89066637
ZNF263,-0.08999113,0.006902068,0.0021717653,0.043884825,-0.14222212,0.040793054,0.23293799,0.06644514
CORO7,0.021975894,0.05597314,-0.041558515,0.02719204,0.09133226,-0.017817436,0.27698386,-0.12651104
DNAJA3,0.025557252,-0.11429716,0.13680135,-0.018838225,-0.026562214,-0.055903465,0.057076443,-0.07489355
NUDT16L1,0.07978943,-0.14667603,0.06149431,0.073933266,-0.06326035,0.09232131,0.08985568,-0.09445553
CARHSP1,-0.051726986,-0.04191939,-0.07886425,0.07357942,0.0139648095,0.3856105,0.095205076,0.012431602
USP7,-0.090167865,0.10159104,-0.074566245,0.07221624,0.04280475,0.11016206,0.25306714,-0.060960647
ATF7IP2,0.16425747,-0.1958737,0.04281058,0.005541347,-0.0620459,0.04015852,-0.0136582665,0.0030454826
DEXI,0.14489062,-0.14909036,0.03929057,0.1106475,-0.12073604,0.014774313,-0.12103636,-0.10314377
LITAF,0.15224516,-0.2908046,-0.024161346,0.2997766,-0.35281882,0.73808926,0.026121877,-0.1930162
TNFRSF17,-0.043220833,-0.084667295,-0.041477073,-0.08466734,-0.032367304,-0.084667504,-0.08466768,0.30829772
PDXDC1,0.100097306,-0.067452714,-0.020742564,0.013947553,0.03230094,-0.010888556,0.20665723,-0.048793904
FOPNL,0.088557124,-0.08462796,0.00044678355,0.07032726,-0.05312163,0.0720982,-0.12199942,-0.07931749
COQ7,-0.023150962,0.083448984,-0.082375124,-0.17295656,-0.06435708,0.059461445,0.14516637,0.24324498
CCP110,0.0023850126,0.068316214,-0.051758006,0.019796338,0.033992924,0.010484111,0.075987026,-0.088151656
IGSF6,-0.3049354,0.99484384,-0.31760487,-0.31003,0.540914,-0.3107606,1.1415696,-0.30973423
C16orf52,0.040521167,-0.028994024,-0.008966228,-0.040417228,-0.06935214,0.061418656,-0.06935214,-0.06935184
POLR3E,0.09882391,-0.10713466,-0.016292699,0.04069474,-0.065265715,-0.08279635,0.16087545,0.0661887
GGA2,0.014687695,-0.077106975,-0.122627616,-0.025655175,0.061283447,-0.046857815,0.28041795,0.33534613
EARS2,-0.04524609,-0.025946667,-0.005924841,0.020227414,-0.066292375,-0.0009268246,-0.066292316,0.008870596
PRKCB,-0.1687993,-0.016927809,-0.1621349,-0.031377476,0.33814853,-0.06780491,0.17155798,0.44511497
RBBP6,0.0052218665,-0.08711331,-0.010731194,-0.08557741,0.013271709,-0.03701368,0.17895856,0.1526871
RABEP2,-0.067669086,-0.049719915,-0.057181492,-0.05384314,-0.12720403,0.24088958,-0.030664451,0.25903544
