gene_id,definitive_endoderm,endothelial,hepatic_endoderm,immature_hepatoblast,mature_hepatocyte,mesenchymal_stem_cell
gene_name-12146,-0.2259935,-0.22599348,-0.12952313,-0.2259935,1.5515898,-0.22599348
gene_name-12148,-0.44259167,-0.44259167,0.13777433,-0.44259167,-0.44259167,0.4718604
gene_name-12154,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12163,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.9128709
gene_name-12169,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-12170,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-12176,-0.5534397,-0.108988985,-0.04758294,-0.5534397,-0.5534397,0.8051775
gene_name-12183,-0.6877657,0.3256618,0.046714075,-0.6877657,-0.6877658,0.22196157
gene_name-12190,-0.5514109,0.17416081,-0.0753042,-0.5514109,0.68177223,-0.13674721
gene_name-12195,-0.594855,-0.06214719,-0.06636713,-0.594855,-0.594855,0.8561036
gene_name-12199,-0.24766205,-0.24766204,-0.24766205,-0.24766205,2.2289584,-0.24766204
gene_name-12201,2.5370553,-0.037946153,-0.33858174,-0.48773593,-0.4877359,0.93646926
gene_name-12208,-0.4885947,0.41360655,0.10117273,-0.4885947,-0.34109032,-0.31703278
gene_name-12209,-0.18257417,-0.18257417,-0.1825742,5.2946515,-0.18257417,-0.18257417
gene_name-12210,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-12211,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-12213,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.91287076
gene_name-12220,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-12229,-0.3263348,-0.3263348,-0.08175214,-0.3263348,-0.3263348,0.89792573
gene_name-12236,0.54679435,0.1941751,-0.10505815,-0.45945925,-0.45945922,0.3792078
gene_name-12238,0.9984824,-0.16096091,0.0606988,0.41014674,-0.78210074,0.16639905
gene_name-12239,1.2082192,0.06912373,-0.104757614,1.1305152,0.053189993,-0.25451183
gene_name-12240,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12247,-0.20314057,-0.20314057,0.20314053,-0.20314057,-0.20314057,-0.20314057
gene_name-12248,-0.42518547,-0.4251855,0.0010833223,2.245083,0.8052359,-0.4251855
gene_name-12263,1.502073,-0.24406326,-0.020095212,1.2963284,0.29745895,-0.4338066
gene_name-12286,-1.231268,-0.18329982,-0.024953485,0.79899436,0.27068394,0.1822047
gene_name-12287,-0.68306583,0.047335196,0.17665473,-0.68306583,-0.68306583,0.105766594
gene_name-12291,1.4183024,-0.07943361,0.29619148,0.76102394,-0.5667786,-0.904939
gene_name-12292,-0.3489281,0.037331462,-0.034113266,-0.3489281,0.922513,-0.3489281
gene_name-12293,-0.7163343,0.31547037,-0.07068244,1.3158544,0.16327852,-0.32129407
gene_name-12300,-0.68572295,-0.28668943,-0.25422192,1.1164361,-0.19756703,1.081753
gene_name-12303,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-12304,-0.44354257,0.13762148,0.3108714,0.46538478,0.21103841,-1.2012274
gene_name-12305,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12307,-0.67324245,0.020801783,0.16561382,-0.67324245,0.0038134258,-0.25063422
gene_name-12314,-0.22069798,0.8547436,-0.13778251,-0.22069798,-0.22069798,-0.22069797
gene_name-12322,-0.73831713,-0.36584887,0.22330904,-0.73831713,0.07801219,-0.05555885
gene_name-12328,0.78870434,0.39002737,-0.05267965,-2.5378106,0.460543,-0.15849297
gene_name-12332,-0.5949114,-0.5949114,-0.057910737,1.6126722,1.9333382,-0.5949114
gene_name-12333,-0.8215856,-0.012398076,0.31260535,-0.8215856,-0.2738752,-0.4324585
gene_name-12337,-0.59028697,-0.124520876,0.15051928,-0.59028697,0.052683037,-0.122531846
gene_name-12341,-0.18992358,-0.18992358,-0.17543717,-0.18992358,-0.18992358,0.9061586
gene_name-12354,-0.7677047,-0.7677047,0.293878,-0.7677047,0.8874472,-0.3393157
gene_name-12355,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-12356,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12361,1.1331689,-0.0707258,0.14839594,0.5975731,-1.0224081,-0.10716555
gene_name-12364,-0.59078985,-0.59078985,-0.006546569,1.6055697,-0.59078985,0.7619475
gene_name-12366,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-12367,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.912871
gene_name-12372,-0.46752957,-0.03367164,-0.14611873,-0.46752957,1.4742223,-0.22549371
gene_name-12375,0.75803727,0.38000485,-0.57920444,0.34059113,0.97733545,0.55148137
gene_name-12380,-0.4852923,-0.021025676,0.16765587,-0.4852923,-0.4852923,0.0033502341
gene_name-12385,-0.30225015,-0.30225015,-0.0050983587,-0.30225015,1.2344922,-0.30225015
gene_name-12389,-0.39787695,0.39088908,0.13495496,-0.39787695,-0.39787695,-0.39787695
gene_name-12391,-0.47217745,0.16537324,-0.12123677,-0.47217745,1.432309,-0.47217745
gene_name-12394,-0.36694485,-0.06151917,-0.36694482,2.5168233,1.8322048,-0.36694485
gene_name-12396,-0.36814475,0.0863003,0.07719619,-0.36814475,-0.36814475,0.050255895
gene_name-12413,-1.0763288,-0.44839057,0.27009058,0.69197726,-0.45962796,-0.009234193
gene_name-12424,-0.1825742,-0.1825742,0.18257417,-0.1825742,-0.1825742,-0.1825742
gene_name-12425,-0.8044155,0.35616702,0.00040007432,-0.8044155,-0.017553449,-0.025068928
gene_name-12427,-0.8344368,0.019806374,-0.10053667,-0.8344368,0.08638004,0.5637503
gene_name-12436,1.5743958,-0.28837433,0.1959905,-1.04616,-0.46352148,-0.12713139
gene_name-12447,-0.2145168,-0.2145168,0.21451683,-0.2145168,-0.2145168,-0.2145168
gene_name-12452,0.105713785,-0.55383587,0.2008345,-0.55383587,0.16938102,-0.060671784
gene_name-12455,-0.25723287,-0.25723287,-0.25723287,2.8237228,1.2881105,-0.25723287
gene_name-12456,1.9287792,0.5779995,-0.39363137,1.4558607,0.3556973,-0.28745157
gene_name-12460,4.2707524,-0.25897005,-0.25897005,-0.25897005,-0.25897005,0.38890576
gene_name-12464,-0.88568324,0.105737075,0.32709566,0.82348555,-0.88568324,-0.5431745
gene_name-12470,-0.3379343,-0.3379343,0.33793423,-0.3379343,-0.3379343,-0.3379343
gene_name-12471,-0.37052256,0.13858952,0.2008186,-0.37052256,-0.3705226,-0.37052256
gene_name-12472,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-12474,0.14521185,0.02100941,0.29128933,-1.0669297,-0.21175031,-0.5834836
gene_name-12478,-0.3425883,0.15580955,0.13218686,-0.3425883,-0.3425883,-0.20978191
gene_name-12479,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-12481,-0.3325091,1.1673195,-0.33250907,-0.3325091,-0.3325091,0.16271697
gene_name-12483,3.782254,-0.17919584,-0.3806454,-0.38064542,-0.38064542,0.86919767
gene_name-12498,0.8104762,0.63246137,-0.37275568,-0.011196046,-0.40214,0.56723356
gene_name-12500,-0.813414,-0.66925204,0.49194014,-0.813414,-0.43781638,-0.2185132
gene_name-12503,-0.42236516,-0.42236513,0.3024774,1.3759515,-0.42236516,-0.42236513
gene_name-12504,-0.32305348,0.17568903,0.15680602,-0.32305348,-0.32305348,-0.32305348
gene_name-12505,-0.36247963,-0.36247963,0.28563488,-0.36247963,-0.3624796,-0.13194537
gene_name-12514,0.9773672,0.05564598,-0.6284149,0.7063327,1.2382469,0.7499104
gene_name-12515,-0.25241792,-0.25241792,0.25241774,-0.25241792,-0.25241792,-0.25241792
gene_name-12518,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-12522,-0.62255794,-0.22349767,0.30894095,-0.62255794,0.28042638,-0.62255794
gene_name-12525,-0.26271486,-0.26271486,0.2627148,-0.26271486,-0.26271486,-0.26271486
gene_name-12527,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-12529,-1.1531056,-0.096967794,-0.47254315,0.87174684,0.9272868,1.0144968
gene_name-12530,-0.6826677,-0.10367801,0.12806062,0.15057482,0.5604286,-0.5103425
gene_name-12533,1.1455764,0.14337549,-0.24902865,1.2255665,-0.69105047,0.5441122
gene_name-12534,-0.5168511,-0.068073474,0.039043207,-0.5168511,0.32007813,-0.034362685
gene_name-12536,1.3444853,-0.12318449,-0.020017901,-0.80959344,-0.80959344,0.56201565
gene_name-12548,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-12550,-1.1814919,-0.15874416,0.09752412,-1.1814919,-0.62050587,0.7110719
gene_name-12552,1.7736471,-0.12966534,-0.003557694,-0.48321226,-0.48321226,0.17217894
gene_name-12554,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-12558,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12559,-0.39207277,1.8785378,-0.3920727,-0.39207277,-0.39207277,-0.31024677
gene_name-12562,-0.26103655,-0.26103655,0.26103655,-0.26103655,-0.26103655,-0.26103655
gene_name-12573,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-12586,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12587,-0.1825742,-0.1825742,0.18257412,-0.1825742,-0.1825742,-0.1825742
gene_name-12588,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12589,-0.5021265,-0.5021265,0.17620319,1.9934889,0.2956186,-0.5021265
gene_name-12592,-0.8531683,-0.16404694,0.27622667,0.8670309,-0.4407632,-0.4029476
gene_name-12595,-0.26263696,0.50112194,-0.26263693,-0.26263696,-0.26263696,0.54942596
gene_name-12605,1.4013829,-0.377261,-0.20308861,-1.2221491,0.36842385,0.7296259
gene_name-12606,-0.46648756,-0.24221244,-0.33562815,1.7197886,2.4415405,-0.46648756
gene_name-12609,0.0086564,0.24397345,0.29113355,-1.3436897,-0.36248994,-0.6328736
gene_name-12610,-0.6133897,-0.1994336,0.3625478,-0.6133897,-0.6133897,-0.27482015
gene_name-12614,1.7192016,-0.27733448,0.116694085,-0.67515594,-0.09163618,-0.22657509
gene_name-12616,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12621,-0.2600589,-0.2600589,0.2600589,-0.2600589,-0.2600589,-0.2600589
gene_name-12628,-0.25313693,-0.25313693,-0.06810295,-0.25313693,1.3530626,-0.25313693
gene_name-12630,-0.26174814,-0.26174814,0.022356976,-0.26174814,0.9352078,-0.26174814
gene_name-12636,-0.3275396,-0.3275396,-0.102239974,-0.3275396,0.7781412,0.29839054
gene_name-12637,-0.85764974,0.28807354,0.11732755,0.9058913,-0.27507877,-0.4846572
gene_name-12639,-0.36163393,-0.36163393,-0.09352537,-0.36163393,0.9498959,0.21692613
gene_name-12643,-0.30179265,-0.30179265,0.12290147,-0.30179265,-0.30179265,0.23488097
gene_name-12649,-0.55786824,-0.55786824,0.43793747,-0.55786824,-0.55786824,-0.1980755
gene_name-12663,0.9024503,0.06432484,-0.32929695,0.44240528,0.009626468,0.6488193
gene_name-12666,-0.2611673,0.4383711,0.02798783,-0.2611673,-0.2611673,-0.2611673
gene_name-12669,-1.0915722,0.73176783,-0.3979567,-1.0915722,0.22796603,0.76195157
gene_name-12679,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-12682,2.7922904,-0.21970084,0.06067373,-0.2893214,-0.2893214,-0.2893214
gene_name-12687,1.251396,0.4689254,-0.015646616,-1.1301007,0.4502019,-0.71636593
gene_name-12688,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-12689,-0.620799,0.47824144,-0.22221236,-0.620799,-0.620799,0.80919456
gene_name-12691,0.9121443,-0.23199296,0.33859113,0.009784077,0.5787669,-1.3154262
gene_name-12692,-1.0581429,0.5530885,-0.04077269,-1.0581429,0.3919812,-0.24270181
gene_name-12695,-0.3055821,-0.3055821,0.30558214,-0.3055821,-0.3055821,-0.3055821
gene_name-12700,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-12702,-0.72133255,-0.17508082,0.28747448,1.1127217,-0.07381324,-0.72133255
gene_name-12703,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12705,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12706,-0.55305463,-0.55305463,0.5322133,-0.55305463,-0.55305463,-0.49053064
gene_name-12708,2.470644,0.07007577,-0.0647234,1.811391,-0.35699654,-0.51811486
gene_name-12710,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-12712,-0.43832248,0.04413576,0.11831401,-0.43832248,-0.43832245,0.039244615
gene_name-12718,-0.24591896,0.760167,-0.089443006,-0.24591896,-0.24591894,-0.24591896
gene_name-12719,2.6126242,0.23890519,-0.25424135,-0.51028574,0.16568632,0.0039394377
gene_name-12725,5.2946515,-0.18257418,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-12727,-0.7700232,0.059231162,0.05746293,-0.7700232,0.28385004,-0.09392063
gene_name-12729,-0.7039838,-0.31111532,-0.03765695,-0.7039838,0.90683526,0.16157858
gene_name-12759,-0.31820643,-0.31820643,-0.03792893,2.1359794,0.64440864,-0.31820643
gene_name-12769,-0.2619317,0.584618,-0.2619317,-0.2619317,-0.2619317,0.46310878
gene_name-12774,-0.4444188,0.08231287,0.25925428,-0.4444188,-0.39648262,-0.44441882
gene_name-12783,-0.52581996,-0.52581996,0.26226902,1.5132914,0.112231016,-0.52581996
gene_name-12786,-0.42565504,-0.012847173,0.06072339,-0.42565504,0.71098995,-0.42565504
gene_name-12790,-0.23550339,0.13318953,0.11260571,-0.23550339,-0.23550339,-0.23550339
gene_name-12798,-0.23293361,-0.23293361,0.23293358,-0.23293361,-0.2329336,-0.23293361
gene_name-12799,-0.2563699,-0.2563699,0.25636977,-0.2563699,-0.2563699,-0.2563699
gene_name-12802,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-12808,2.3385503,0.039387774,-0.2599243,-0.58370745,0.7902379,-0.084726
gene_name-12811,-0.23924159,-0.8847443,0.26668474,-0.28577137,0.85138005,-0.32113552
gene_name-12828,-1.417773,-0.39527407,0.030297447,0.5073745,0.07366582,0.44226193
gene_name-12838,-0.32297888,-0.32297888,0.13838457,-0.32297888,0.5999929,-0.32297888
gene_name-12840,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12841,-0.3985428,0.0012849092,-0.20370528,-0.3985428,1.7476373,-0.27933434
gene_name-12843,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12844,-0.7848643,1.091661,-0.50290847,-0.7848643,-0.78486425,1.2019284
gene_name-12862,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-12863,-0.21977644,-0.21977644,0.21977635,-0.21977644,-0.21977644,-0.21977644
gene_name-12865,-1.2093492,0.23225439,0.1991693,0.6047027,0.2501721,-0.8589365
gene_name-12867,-0.5980023,0.26842338,0.16387805,-0.5980023,0.12857611,-0.5980023
gene_name-12869,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12890,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-12915,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-12917,-0.5185381,0.29384604,0.080027804,-0.5185381,-0.5185381,-0.015391255
gene_name-12918,-0.48798677,-0.4653923,0.30785382,2.0141778,-0.48798677,-0.470615
gene_name-12919,-0.22551654,-0.22551653,0.13029674,-0.22551654,-0.22551654,0.060142912
gene_name-12920,-0.43577674,0.49831018,-0.04500915,-0.43577674,-0.43577674,0.07249412
gene_name-12924,-0.2611536,-0.2611536,0.26115352,-0.2611536,-0.2611536,-0.2611536
gene_name-12926,-0.43567392,-0.016220355,0.107563086,-0.43567392,-0.43567392,0.12920503
gene_name-12931,-0.2501548,-0.2501548,0.25015473,-0.2501548,-0.2501548,-0.2501548
gene_name-12932,-0.32105342,-0.32105342,0.15832599,-0.32105342,0.49258366,-0.32105342
gene_name-12937,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-12941,-0.22254875,0.040171303,0.13497546,-0.22254875,-0.22254877,-0.22254875
gene_name-12943,-0.58367443,0.709037,-0.09137818,-0.58367443,-0.58367443,0.14877209
gene_name-12944,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-12945,-0.26352984,-0.26352984,0.2635299,-0.26352984,-0.26352984,-0.26352984
gene_name-12946,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-12948,-0.68192685,-0.3172775,-0.16452518,1.3077042,1.6529093,-0.30604804
gene_name-12958,-0.5223579,-0.5223579,0.3627318,-0.5223579,0.27577236,-0.5223579
gene_name-12960,-1.723194,0.44094354,0.113193065,0.2908579,0.6918238,-0.90915
gene_name-12961,-0.18257417,-0.18257417,0.18257414,-0.18257417,-0.18257417,-0.18257417
gene_name-12962,-0.78018737,-0.43629703,0.5065451,-0.78018737,-0.4615467,-0.49433526
gene_name-12965,-0.26126707,-0.26126707,-0.26126713,-0.26126707,-0.26126707,1.3063353
gene_name-12968,-0.8137317,0.03491776,0.404157,-0.8137317,-0.8137317,-0.43365708
gene_name-12971,-0.1825742,-0.1825742,-0.18257421,5.2946515,-0.1825742,-0.1825742
gene_name-12972,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-12974,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-12982,-0.88259304,-0.26202065,0.16123702,0.9979015,-0.13512237,-0.163679
gene_name-12986,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-13003,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-13004,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-13007,-0.20168585,-0.08480007,0.16272385,-0.20168585,-0.20168585,-0.20168586
gene_name-13012,-0.26586014,0.35605985,0.05855355,-0.26586014,-0.26586014,-0.26586014
gene_name-13016,-0.6939455,1.0173724,-0.114182346,-0.83753985,0.11889412,-0.4398647
gene_name-13022,-0.5448104,-0.08300531,-0.24360272,1.4613379,1.3581901,-0.184406
gene_name-13025,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-13026,-0.3257728,-0.3257728,-0.3257728,-0.3257728,2.931955,-0.3257728
gene_name-13027,-0.30518904,-0.30518904,0.000154833,-0.30518904,1.219982,-0.30518904
gene_name-13029,-0.47657216,-0.06255455,-0.15670882,1.4817884,1.3470169,-0.47657213
gene_name-13031,-0.25014788,-0.25014788,-0.25014785,-0.25014788,1.3892459,0.26710314
gene_name-13035,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-13041,1.9979753,-0.5534278,-0.2580349,-0.5534278,-0.5534278,1.3706797
gene_name-13044,-0.043319203,0.050973512,0.117260486,0.16833636,0.9980286,-1.0265754
gene_name-13048,-0.25986654,-0.25986654,0.25986657,-0.25986654,-0.25986654,-0.25986654
gene_name-13049,3.5879612,-0.20323506,-0.16778581,-0.347338,-0.347338,0.26687068
gene_name-13060,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-13061,-0.2564556,-0.2564556,0.05531364,-0.2564556,-0.2564556,0.34697014
gene_name-13063,-0.63304806,-0.17094894,-0.053213637,1.216668,-0.63304806,0.5936948
gene_name-13071,-0.34928524,0.46734208,-0.12387612,-0.34928524,-0.34928524,0.25357166
gene_name-13072,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-13078,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-13085,-0.26206017,-0.26206017,0.26206014,-0.26206017,-0.26206017,-0.26206017
gene_name-13086,-0.3045455,0.3104727,-0.008733425,-0.3045455,-0.3045455,0.020273125
gene_name-13092,-0.47495273,-0.070015825,-0.07110441,-0.47495273,-0.47495273,0.7582817
gene_name-13096,-0.25940576,0.3973513,-0.2594058,-0.25940576,1.2400569,-0.25940576
gene_name-13098,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-13105,-0.32660213,-0.32660213,0.32660216,-0.32660213,-0.32660213,-0.32660213
gene_name-13106,0.04054252,0.0041477443,-0.38178337,-0.61279416,0.22212438,1.1223781
gene_name-13110,-0.016496927,-0.5961917,0.19549738,0.49538934,0.70236874,-0.5075002
gene_name-13125,-0.8878759,0.6320845,-0.24721424,0.8641587,-0.3524045,0.32574442
gene_name-13126,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-13128,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-13129,-0.97630423,-0.5999172,0.0126974145,0.8489533,0.4202036,0.33517304
gene_name-13135,-0.51492476,0.43122268,0.19954228,-0.51492476,-0.51492476,-0.51492476
gene_name-13136,0.3674661,-0.13880002,-0.1411372,1.1597619,-0.6259178,0.6323167
gene_name-13138,1.9976506,-0.133786,0.061518356,0.591866,0.06733254,-0.60907215
gene_name-13140,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-13142,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-13146,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-13147,-0.18634641,-0.18634641,0.18634634,-0.18634641,-0.18634641,-0.18634641
gene_name-13159,-0.32586735,-0.32586735,-0.11788284,-0.32586735,0.91258305,0.26231295
gene_name-13161,0.4623971,0.31788665,-0.15781944,-2.067977,-0.18686943,0.5888092
gene_name-13164,-0.37991136,0.14735956,0.2041544,-0.37991136,-0.37991133,-0.37991136
gene_name-13165,1.9377378,-0.34955126,-0.19117396,-0.6380625,-0.6380625,1.0459754
gene_name-13166,-0.3934599,-0.3934599,0.39345992,-0.3934599,-0.3934599,-0.3934599
gene_name-13168,-0.25945207,-0.25945207,0.25945202,-0.25945207,-0.25945207,-0.25945207
gene_name-13169,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-13174,-0.26269636,0.54331577,-0.005974299,-0.26269636,-0.26269636,-0.26269636
gene_name-13177,-0.25742185,-0.049684383,0.10203589,-0.25742185,-0.031242302,-0.13470942
gene_name-13186,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-13187,-0.3333751,-0.26962668,0.3121257,-0.3333751,-0.3333751,-0.3333751
